Information: Updating graph... (UID-83)
 
****************************************
Report : cell
Design : FIR_Filter_Project1_1
Version: O-2018.06-SP1
Date   : Mon Dec  2 15:10:55 2024
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
PR_add_reg[9][9]          Flip_Flop       gf65            0.000000  n
PR_add_reg[9][10]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][11]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][12]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][13]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][14]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][15]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][16]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][17]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][18]         Flip_Flop       gf65            0.000000  n
PR_add_reg[9][19]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][0]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][1]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][2]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][3]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][4]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][5]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][6]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][7]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][8]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][9]         Flip_Flop       gf65            0.000000  n
PR_add_reg[10][10]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][11]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][12]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][13]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][14]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][15]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][16]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][17]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][18]        Flip_Flop       gf65            0.000000  n
PR_add_reg[10][19]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][0]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][1]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][2]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][3]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][4]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][5]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][6]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][7]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][8]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][9]         Flip_Flop       gf65            0.000000  n
PR_add_reg[11][10]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][11]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][12]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][13]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][14]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][15]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][16]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][17]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][18]        Flip_Flop       gf65            0.000000  n
PR_add_reg[11][19]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][0]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][1]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][2]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][3]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][4]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][5]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][6]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][7]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][8]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][9]         Flip_Flop       gf65            0.000000  n
PR_add_reg[12][10]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][11]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][12]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][13]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][14]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][15]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][16]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][17]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][18]        Flip_Flop       gf65            0.000000  n
PR_add_reg[12][19]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][0]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][1]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][2]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][3]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][4]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][5]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][6]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][7]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][8]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][9]         Flip_Flop       gf65            0.000000  n
PR_add_reg[13][10]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][11]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][12]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][13]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][14]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][15]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][16]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][17]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][18]        Flip_Flop       gf65            0.000000  n
PR_add_reg[13][19]        Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][0]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][1]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[0][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][6]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][7]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][8]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][9]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[1][10]         Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][0]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][1]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][2]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][3]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][4]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][5]          Flip_Flop       gf65            0.000000  n
PR_mul_reg[2][6]          Flip_Flop       gf65            0.000000  n
